Codigo;Codigo CAS-CHILE;Nombre del Bien;Subfamilia;Familia;DenominaciÛn;Cuenta Contable;Marca;Modelo;Serie;Descripcion;Origen;Responsable;Dependencia;Establecimiento;Unidad;Fecha;Estado; Valor sin iva ; Valor con iva ;OCompra;En Uso;TIPO DE CONTROL;VIDA UTIL EN A—OS S/CGR;VIDA UTIL EN MESES;VIDA UTIL SEG⁄N CRITERIO CGR EN MESES;VIDA UTIL INSUMIDA EN MESES;VIDA UTIL RETANTE EN MESES;DEPRECIACION MENSUAL;DEPRECIACION ACUMULADA ;VALOR LIBRO;VERIFICADO;FECHA VERIFICACION;REGISTRO NUEVO;eso1;eso2
SLD-001208;004-003-001;COMPUTADOR ALL IN ONE;COMPUTADOR;EQUIPOS COMPUTACIONALES Y PERIFERICOS;EQUIPOS COMPUTACIONALES Y PERIFERICOS;141-08-00-000-000-000;HP;;;;PROPIO;;BOX DENTAL;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;672.258;799.987;4173-299-SE22;SI;ACTIVO FIJO;6;72;54;18;54;11.111;199.998;599.989;SI;;;;
SLD-001209;005-010-001;RACK COMUNICACIONES AEREO;RACK DE REDES;EQUIPOS DE COMUNICACIONES PARA REDES INFORMATICAS;EQUIPOS DE COMUNICACIONES PARA REDES INFORMATICAS;141-09-00-000-000-000;;;;;PROPIO;;SOME;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;200.000;238.000;3046-1280-SE17;SI;ACTIVO FIJO;12;144;108;36;108;1.653;59.508;178.492;;;;;
SLD-001210;008-010-010;ESTANTE 2 PUERTAS;ESTANTES;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;;PROPIO;;LECHE;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;170.000;202.300;2387-445-SE23;SI;ACTIVO FIJO;7;84;63;21;63;2.408;50.568;151.732;;;;;
SLD-001211;004-003-001;COMPUTADOR ALL IN ONE;COMPUTADOR;EQUIPOS COMPUTACIONALES Y PERIFERICOS;EQUIPOS COMPUTACIONALES Y PERIFERICOS;141-08-00-000-000-000;HP;;;;PROPIO;;FARMACIA;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;672.258;799.987;4173-299-SE22;SI;ACTIVO FIJO;6;72;54;18;54;11.111;199.998;599.989;SI;;;;
SLD-001212;008-026-024;SILLA METALICA ACOLCHADA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;FARMACIA;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;31.990;38.068;3565-480-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;38.068;;;;;
SLD-001213;008-010-016;ESTANTE METALICO;ESTANTES;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;;PROPIO;;FARMACIA;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;292.750;348.373;3898-8-SE21;SI;ACTIVO FIJO;7;84;63;21;63;4.147;87.087;261.286;;;;;
SLD-001214;002-015-021;CAMILLA DE PROCEDIMIENTOS;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;141-02-00-000-000-000;;;;;PROPIO;;0;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;274.416;326.555;812261-1776-SE22;SI;ACTIVO FIJO;8;96;72;24;72;3.402;81.648;244.907;SI;;;;
SLD-001215;002-015-015;ESCABEL;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;0;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;49.000;58.310;1267885-1110-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;58.310;SI;;;;
SLD-001216;008-008-008;ESCRITORIO SIMPLE;ESCRITORIOS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;URGENCIAS;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;54.000;64.260;3081-15-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;64.260;;;;;
SLD-001217;008-010-020;GABINETE BAJO;ESTANTES;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX POLIFUNCIONAL;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;125.990;149.928;4769-101-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;149.928;;;;;
SLD-001218;008-010-020;GABINETE BAJO;ESTANTES;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX POLIFUNCIONAL;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;125.990;149.928;4769-101-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;149.928;;;;;
SLD-001219;008-008-002;ESCRITORIO 2 CAJONES;ESCRITORIOS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX POLIFUNCIONAL;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;101.899;121.260;1638-6-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;121.260;;;;;
SLD-001220;008-016-001;MESA CASINO;MESAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;CASINO;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;85.800;102.102;2703-978-SE22;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;102.102;SI;;;;
SLD-001221;008-002-002;BANQUETA DE ESPERA 4 ASIENTOS;BANQUETA;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 1;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;199.990;237.988;3251-387-SE24;SI;ACTIVO FIJO;7;84;63;21;63;2.833;59.493;178.495;SI;;;;
SLD-001222;008-002-002;BANQUETA DE ESPERA 4 ASIENTOS;BANQUETA;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 1;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;199.990;237.988;3251-387-SE24;SI;ACTIVO FIJO;7;84;63;21;63;2.833;59.493;178.495;SI;;;;
SLD-001223;002-015-026;SILLA DE RUEDAS;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;PASILLO;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;137.500;163.625;2098-1670-SE22;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;163.625;SI;;;;
SLD-001224;009-004-002;AIRE ACONDICIONADO PORT¡TIL;EQUIPOS DE CLIMATIZACION;OTRAS M¡QUINAS Y EQUIPOS;MAQUINARIAS Y EQUIPOS;141-12-00-000-000-000;;;;;PROPIO;;PASILLO;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;238.000;283.220;2724-281-SE23;SI;ACTIVO FIJO;15;180;135;45;135;1.573;70.785;212.435;;;;;
SLD-001225;008-005-004;TABLA DE RESCATE CORTA;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;PASILLO;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;70.000;83.300;1978-1376-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;83.300;;;;;
SLD-001226;008-008-002;ESCRITORIO 2 CAJONES;ESCRITORIOS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SOME;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;101.899;121.260;1638-6-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;121.260;;;;;
SLD-001227;007-004-003;IMPRESORA MULTIFUNCIONAL;IMPRESORAS;MAQUINAS Y EQUIPOS DE OFICINA;MAQUINAS Y EQUIPOS DE OFICINAS;141-04-00-000-000-000;EPSON;;;;PROPIO;;SOME;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;452.507;538.483;4928-151-SE24;SI;ACTIVO FIJO;3;36;27;9;27;14.958;134.622;403.861;SI;;;;
SLD-001228;004-003-001;COMPUTADOR ALL IN ONE;COMPUTADOR;EQUIPOS COMPUTACIONALES Y PERIFERICOS;EQUIPOS COMPUTACIONALES Y PERIFERICOS;141-08-00-000-000-000;;;;;PROPIO;;SOME;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;672.258;799.987;4173-299-SE22;SI;ACTIVO FIJO;6;72;54;18;54;11.111;199.998;599.989;SI;;;;
SLD-001229;008-026-005;SILLA DE ESCRITORIO GIRATORIA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SOME;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;109.240;129.996;2992-631-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;129.996;;;;;
SLD-001230;004-006-001;RELOJ CONTROL;RELOJ CONTROL;EQUIPOS COMPUTACIONALES Y PERIFERICOS;EQUIPOS COMPUTACIONALES Y PERIFERICOS;141-08-00-000-000-000;;;;;PROPIO;;SOME;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;824.918;981.652;3948-543-SE22;SI;ACTIVO FIJO;6;72;54;18;54;13.634;245.412;736.240;SI;;;;
SLD-001231;008-008-002;ESCRITORIO 2 CAJONES;ESCRITORIOS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX ENFERMERA;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;101.899;121.260;1638-6-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;121.260;;;;;
SLD-001232;008-026-024;SILLA METALICA ACOLCHADA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;0;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;31.990;38.068;3565-480-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;38.068;SI;;;;
SLD-001233;008-026-017;SILLA ISO POLIPROPILENO;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;0;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;21.350;25.407;1754-1397-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;25.407;SI;;;;
SLD-001234;002-015-021;CAMILLA DE PROCEDIMIENTOS;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;141-02-00-000-000-000;;;;;PROPIO;;0;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;274.416;326.555;812261-1776-SE22;SI;ACTIVO FIJO;8;96;72;24;72;3.402;81.648;244.907;SI;;;;
SLD-001235;002-015-015;ESCABEL;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX ENFERMERA;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;49.000;58.310;1267885-1110-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;58.310;SI;;;;
SLD-001236;008-016-007;MESA DE TRABAJO;MESAS;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;;PROPIO;;BOX ENFERMERA;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;220.000;261.800; 3520-38-SE19 ;SI;ACTIVO FIJO;7;84;63;21;63;3.117;65.457;196.343;;;;;
SLD-001237;002-011-002;BALANZA BASCULA MECANICA;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;141-02-00-000-000-000;;;;;PROPIO;;BOX ENFERMERA;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;399.900;475.881;4197-638-SE23;SI;ACTIVO FIJO;8;96;72;24;72;4.957;118.968;356.913;;;;;
SLD-001238;002-011-002;BALANZA BASCULA MECANICA;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;141-02-00-000-000-000;;;;;PROPIO;;0;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;399.900;475.881;4197-638-SE23;SI;ACTIVO FIJO;8;96;72;24;72;4.957;118.968;356.913;SI;;;;
SLD-001239;002-011-021;LAMPARA DE PROCEDIMIENTO;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;141-02-00-000-000-000;;;;;PROPIO;;0;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;220.000;261.800;3512-742-SE24;SI;ACTIVO FIJO;8;96;72;24;72;2.727;65.448;196.352;SI;;;;
SLD-001240;002-015-032;TALLIMETRO;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;0;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;91.500;108.885;1660-1066-SE19;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;108.885;SI;;;;
SLD-001241;004-003-002;COMPUTADOR CPU;COMPUTADOR;EQUIPOS COMPUTACIONALES Y PERIFERICOS;EQUIPOS COMPUTACIONALES Y PERIFERICOS;141-08-00-000-000-000;;;;;PROPIO;;BOX ENFERMERA;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;485.691;577.972;2759-834-SE24;SI;ACTIVO FIJO;6;72;54;18;54;8.027;144.486;433.486;SI;;;;
SLD-001242;004-002-005;MONITOR LCD;MONITOR;EQUIPOS COMPUTACIONALES Y PERIFERICOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;HP;E221C;;;PROPIO;;BOX ENFERMERA;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;86.547;102.991;899-333-SE22;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;102.991;SI;;;;
SLD-001243;007-004-003;IMPRESORA MULTIFUNCIONAL;IMPRESORAS;MAQUINAS Y EQUIPOS DE OFICINA;MAQUINAS Y EQUIPOS DE OFICINAS;141-04-00-000-000-000;;;;;PROPIO;;SOME;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;452.507;538.483;4928-151-SE24;SI;ACTIVO FIJO;3;36;27;9;27;14.958;134.622;403.861;;;;;
SLD-001244;002-015-015;ESCABEL;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;0;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;49.000;58.310;1267885-1110-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;58.310;SI;;;;
SLD-001245;002-011-040;TOMADOR DE PRESION MANUAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;URGENCIAS;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;53.000;63.070;3561-149-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;63.070;;;;;
SLD-001246;002-011-049;TOMADOR DE PRESION DIGITAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;0;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;53.000;63.070;3561-149-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;63.070;SI;;;;
SLD-001247;009-006-004;GENERADOR GRUPO ELECTROGENO;MAQUINARIAS Y EQUIPOS;OTRAS M¡QUINAS Y EQUIPOS;MAQUINARIAS Y EQUIPOS;141-12-00-000-000-000;KRAFTER;KI10009 ATS;;GENERADOR GASOLINA;PROPIO;;PATIO TRASERO;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;73.746.274;87.758.066;1344300-44-SE24;SI;ACTIVO FIJO;15;180;135;45;135;487.545;21.939.525;65.818.541;SI;;;;
SLD-001248;009-004-001;AIRE ACONDICIONADO DE PARED;EQUIPOS DE CLIMATIZACION;OTRAS M¡QUINAS Y EQUIPOS;MAQUINARIAS Y EQUIPOS;141-12-00-000-000-000;;AR1BSHQAURHS;SQXTP8DWB00959D;;PROPIO;;SALA DE ESPERA 1;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;356.298;423.995;1271356-538-CM23;SI;ACTIVO FIJO;15;180;135;45;135;2.356;106.020;317.975;NO;;;;
SLD-001249;008-023-003;EXTINTOR;MAQUINARIAS Y EQUIPOS;OTRAS M¡QUINAS Y EQUIPOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 1;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;32.900;39.151;2859-822-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;39.151;NO;;;;
SLD-001250;008-026-005;SILLA DE ESCRITORIO GIRATORIA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 1;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;109.240;129.996;2992-631-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;129.996;NO;;;;
SLD-001251;008-008-001;ESCRITORIO 1 CAJON;ESCRITORIOS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 1;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;59.990;71.388;2196-271-SE21;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;71.388;NO;;;;
SLD-001252;002-015-013;DISPENSADOR CON SENSOR TEMPERATURA;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 1;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;55.000;65.450;3332-31-SE21;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;65.450;NO;;;;
SLD-001253;009-004-003;ESTUFA A LE—A;EQUIPOS DE CLIMATIZACION;OTRAS M¡QUINAS Y EQUIPOS;MAQUINARIAS Y EQUIPOS;141-12-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 1;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;599.990;713.988;3251-387-SE24;SI;ACTIVO FIJO;15;180;135;45;135;3.967;178.515;535.473;NO;;;;
SLD-001254;009-011-024;TELEVISOR LCD;OTROS EQUIPOS;OTRAS M¡QUINAS Y EQUIPOS;MAQUINARIAS Y EQUIPOS;141-12-00-000-000-000;MASTER G;;;;PROPIO;;SALA DE ESPERA 1;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;361.000;429.590;1300-754-SE23;SI;ACTIVO FIJO;15;180;135;45;135;2.387;107.415;322.175;NO;;;;
SLD-001255;008-019-051;SOFA 1 CUERPO;OTRO MOBILIARIO;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;187.920;223.625;2701-533-SE23;SI;ACTIVO FIJO;7;84;63;21;63;2.662;55.902;167.723;SI;21-11-2025;;;
SLD-001256;008-019-045;REPRODUCTOR VHS;OTRO MOBILIARIO;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;JVC;HRJ4009UM;;;PROPIO;;SALA DE ESPERA 1;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;MALO;1;1;DESCONTINUADO;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;1;NO;;;;
SLD-001257;008-002-002;BANQUETA DE ESPERA 4 ASIENTOS;BANQUETA;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;199.990;237.988;3251-387-SE24;SI;ACTIVO FIJO;7;84;63;21;63;2.833;59.493;178.495;SI;21-11-2025;;;
SLD-001258;008-002-002;BANQUETA DE ESPERA 4 ASIENTOS;BANQUETA;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;199.990;237.988;3251-387-SE24;SI;ACTIVO FIJO;7;84;63;21;63;2.833;59.493;178.495;SI;21-11-2025;;;
SLD-001259;008-002-001;BANQUETA DE ESPERA 3 ASIENTOS;BANQUETA;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;ACOLCHADA;PROPIO;;SALA DE ESPERA 2;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;202.590;241.082;2292-930-SE23;SI;ACTIVO FIJO;7;84;63;21;63;2.870;60.270;180.812;SI;21-11-2025;;;
SLD-001260;008-002-001;BANQUETA DE ESPERA 3 ASIENTOS;BANQUETA;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;ACOLCHADA;PROPIO;;SALA DE ESPERA 1;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;202.590;241.082;2292-930-SE23;SI;ACTIVO FIJO;7;84;63;21;63;2.870;60.270;180.812;NO;;;;
SLD-001261;008-019-002;ATRIL CABALLETE;OTRO MOBILIARIO;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 1;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;24.900;29.631;3892-1465-SE18;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;29.631;NO;;;;
SLD-001262;008-026-017;SILLA ISO POLIPROPILENO;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 1;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;21.350;25.407;1754-1397-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;25.407;NO;;;;
SLD-001263;008-026-017;SILLA ISO POLIPROPILENO;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 1;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;21.350;25.407;1754-1397-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;25.407;NO;;;;
SLD-001264;008-025-005;PIZARRA TIZA;PIZARRAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 1;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;105.000;124.950;1394-217-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;124.950;NO;;;;
SLD-001265;008-016-015;MESA PARVULO;MESAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 1;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;55.000;65.450;3736-501-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;65.450;NO;;;;
SLD-001266;008-019-013;BIOMBO - SEPARADOR;OTRO MOBILIARIO;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;79.990;95.188;2360-749-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;95.188;SI;21-11-2025;;;
